semantics_id,sentence_id,hanji,lomaji,mandarin
12508,54995,"""伊跍佇門口看過路人。""","""I khû tī mn̂g-kháu khuànn kuè-lōo-lâng.""","""他蹲在門口看行人。"""
12508,54996,"""我毋捌跍咧食飯。""","""Guá m̄ bat khû leh tsia̍h-pn̄g.""","""我不曾蹲著吃飯。"""
12509,54997,"""跑道""","""pháu-tō""","""跑道"""
12509,54998,"""跑車""","""pháu-tshia""","""跑車"""
12509,54999,"""跑馬""","""pháu-bé""","""跑馬"""
12510,55000,"""跑人的錢""","""pháu lâng ê tsînn""","""拿走人家的財物而逃跑"""
12511,55001,"""跔佇遐""","""ku tī hia""","""蹲在那裡"""
12512,55002,"""暫時佇遮罔跔。""","""Tsiām-sî tī tsia bóng ku.""","""暫時在這裡待著。"""
12513,55003,"""跙一倒""","""tshū tsi̍t tó""","""滑一跤"""
12514,55004,"""跙流籠""","""tshū-liû-lông""","""溜滑梯"""
12514,55005,"""跙冰""","""tshū-ping""","""溜冰"""
12515,55006,"""伊行路跛咧跛咧。""","""I kiânn-lōo pái--leh pái--leh.""","""他走起路來一跛一跛的。"""
12515,55007,"""跛跤""","""pái-kha""","""跛腳"""
12516,55008,"""進一步""","""tsìn-tsi̍t-pōo""","""前進一步"""
12517,55009,"""後進""","""āu-tsìn""","""後棟房子"""
12517,55010,"""頭進""","""thâu-tsìn""","""第一進"""
12518,55011,"""伊無細膩去跙一倒。""","""I bô-sè-jī khì tshū tsi̍t tó.""","""他不小心去滑了一跤。"""
12520,55012,"""鄉土文學""","""hiong-thóo bûn-ha̍k""","""帶有地方色彩的文學作品"""
12523,55013,"""工作進行了真順利。""","""Kang-tsok tsìn-hîng liáu tsin sūn-lī.""","""工作進行得很順利。"""
12526,55014,"""互相落氣求進步。""","""Hōo-siong làu-khuì kiû tsìn-pōo.""","""有批評才會有進步。"""
12527,55015,"""我欲轉去阮鄉里矣。""","""Guá beh tńg-khì guán hiunn-lí--ah.""","""我要回家鄉了。"""
12530,55016,"""伊進前蹛佇臺北。""","""I tsìn-tsîng tuà tī Tâi-pak.""","""他以前住在臺北。"""
12531,55017,"""你欲出門進前，愛會記得紮錢。""","""Lí beh tshut-mn̂g tsìn-tsîng, ài ē-kì-tit tsah tsînn.""","""你要出門之前，要記得帶錢。"""
12534,55018,"""你哪會使辜負恁爸母對你的期待咧？""","""Lí ná ē-sái koo-hū lín pē-bú tuì lí ê kî-thāi--leh?""","""你怎能辜負父母對你的期望呢？"""
12535,55019,"""我欲去北港媽進香。""","""Guá beh khì Pak-káng-Má tsìn-hiunn.""","""我要去北港媽祖廟上香。"""
12536,55020,"""學行的囡仔足𠢕跋倒。""","""O̍h kiânn ê gín-á tsiok gâu pua̍h-tó.""","""學走路的小孩很容易跌倒。"""
12537,55021,"""遮塗跤澹澹，我一下無細膩煞連紲跙倒三擺。""","""Tsia thôo-kha tâm-tâm, guá tsi̍t-ē bô-sè-jī suah liân-suà tshū-tó sann pái.""","""這邊地上溼溼的，我一個不小心竟然連續滑倒了三次。"""
12537,55022,"""細膩，毋通跙倒。""","""Sè-jī, m̄-thang tshū--tó.""","""小心，不要滑倒。"""
12539,55023,"""我真正是進退兩難。""","""Guá tsin-tsiànn sī tsìn-thè lióng-lân.""","""我真是進退兩難。"""
12540,55024,"""少年人愛知進退。""","""Siàu-liân-lâng ài tsai tsìn-thè.""","""年輕人要知道應對進退的禮儀。"""
12541,55025,"""伊去后里練習跑馬。""","""I khì Āu-lí liān-si̍p pháu-bé.""","""他到后里練習騎馬。"""
12542,55026,"""我去香港看人跑馬。""","""Guá khì Hiong-káng khuànn lâng pháu-bé.""","""我去香港看人家賽馬。"""
12543,55027,"""伊足迷信的，萬項代誌攏愛跋桮問神。""","""I tsiok bê-sìn--ê, bān-hāng tāi-tsì lóng ài pua̍h-pue mn̄g sîn.""","""他很迷信，每件事情都要擲筊杯求神問卜。"""
12546,55028,"""伊閣咧跋牌仔矣，你叫伊好停睏食飯矣。""","""I koh teh pua̍h-pâi-á--ah, lí kiò i hó thîng-khùn tsia̍h-pn̄g--ah.""","""他又在打牌了，你叫他可以休息吃飯了。"""
12547,55029,"""干焦有人跋筊了家伙，無人跋筊好額的。""","""Kan-na ū lâng pua̍h-kiáu liáu ke-hué, bô lâng pua̍h-kiáu hó-gia̍h--ê.""","""只有人賭博把家產賭掉，沒有人因賭博而致富的。"""
12549,55030,"""伊行路跛跤。""","""I kiânn-lōo pái-kha.""","""他走起路來一跛一跛的。"""
12549,55031,"""跛跤的""","""pái-kha--ê""","""跛腳的人"""
12550,55032,"""多謝各位鄉親對我的支持佮愛護。""","""To-siā kok-uī hiong-tshin tuì guá ê tsi-tshî kah ài-hōo.""","""多謝各位鄉親對我的支持和愛護。"""
12553,55033,"""這塊餅真酥真好食。""","""Tsit tè piánn tsin soo tsin hó-tsia̍h.""","""這塊餅非常酥脆好吃。"""
12554,55034,"""看著伊我就規身軀強欲酥去。""","""Khuànn-tio̍h i guá tō kui-sin-khu kiōng-beh soo--khì.""","""看到他我就全身都要酥掉了。"""
12555,55035,"""海水不可斗量""","""hái-suí put-khó tóo liông""","""海水不可斗量"""
12556,55036,"""重質不重量。""","""Tiōng tsit put tiōng liōng.""","""重質不重量。"""
12557,55037,"""伊真有囡仔量。""","""I tsin ū gín-á liōng.""","""他很有小孩量。指對小孩子的無理行為能夠容忍。"""
12558,55038,"""量看偌長。""","""Niû khuànn guā tn̂g.""","""量看看有多長。"""
12558,55039,"""量體溫""","""niû thé-un""","""量體溫"""
12559,55040,"""提量仔來量看豬仔有偌重。""","""The̍h niū-á lâi niū khuànn ti-á ū guā tāng.""","""拿大秤來秤秤看豬有多重。"""
12560,55041,"""提量仔量看覓。""","""The̍h niū-á niū khuànn-māi.""","""拿秤來量量看。"""
12561,55042,"""司公鈃""","""sai-kong-giang""","""道士所用的小搖鈴"""
12562,55043,"""電話鈃足濟聲矣。""","""Tiān-uē giang tsiok tsē siann--ah.""","""電話響很多聲了。"""
12563,55044,"""刀仔鈍去矣，提去磨磨咧。""","""To-á tun--khì--ah, the̍h-khì buâ-buâ--leh.""","""刀子變鈍了，拿去磨一磨。"""
12563,55045,"""這支刀有夠鈍，切肉若咧鋸肉。""","""Tsit ki to ū-kàu tun, tshiat bah ná teh kì bah.""","""那把刀太鈍了，切肉好像在鋸肉。"""
12564,55046,"""頭昏昏，腦鈍鈍。""","""Thâu hun-hun, náu tùn-tùn.""","""頭昏腦脹。"""
12565,55047,"""你遮爾鈍，欲按怎做生理？""","""Lí tsiah-nī tūn, beh án-tsuánn tsò-sing-lí?""","""你這麼笨拙，要怎麼做生意？"""
12566,55048,"""鈕仔""","""liú-á""","""鈕扣"""
12566,55049,"""屜鈕""","""thuah-liú""","""抽屜勾鎖、把手"""
12567,55050,"""鈕衫""","""liú sann""","""扣上衣扣"""
12568,55051,"""秤鈕""","""tshìn-liú""","""秤紐"""
12569,55052,"""這領衫有三鈕鈕仔。""","""Tsit niá sann ū sann liú liú-á.""","""這件衣服有三顆鈕扣。"""
12570,55053,"""一鈕仔囝""","""tsi̍t-liú-á-kiánn""","""一小顆"""
12570,55054,"""鈕仔眼""","""liú-á-gíng""","""很小粒的、劣質的龍眼"""
12570,55055,"""鈕仔菇""","""liú-á-koo""","""很小朵的香菇"""
12571,55056,"""錢莫烏白開。""","""Tsînn mài oo-pe̍h khai.""","""錢不要隨便花用。"""
12572,55057,"""花開富貴""","""hua khai hù-kuì""","""花開富貴"""
12573,55058,"""開張""","""khai-tiong""","""開張"""
12573,55059,"""開始""","""khai-sí""","""開始"""
12573,55060,"""開學""","""khai-ha̍k""","""開學"""
12574,55061,"""開墾""","""khai-khún""","""開墾"""
12575,61231,"""有錢就走去開。""","""Ū tsînn tō tsáu-khì khai.""","""一有錢就去嫖妓。"""
12575,61232,"""開查某""","""khai-tsa-bóo""","""嫖妓"""
12576,55062,"""開門""","""khui-mn̂g""","""開門"""
12576,55063,"""開罐頭""","""khui kuàn-thâu""","""開罐頭"""
12577,55064,"""花開矣""","""hue khui--ah""","""花開了"""
12578,55065,"""我的心肝放袂開。""","""Guá ê sim-kuann pàng bē khui.""","""我的心情放不開。"""
12578,55066,"""門開袂開""","""mn̂g khui bē khui""","""門打不開"""
12579,55067,"""開藥方""","""khui io̍h-hng""","""開藥方"""
12579,55068,"""開單""","""khui tuann""","""開單"""
12580,55069,"""一人開三百就有夠矣。""","""Tsi̍t lâng khui sann-pah tō ū-kàu--ah.""","""一人分攤三百就夠了。"""
12581,55070,"""徛較開咧""","""khiā khah khui--leh""","""站開一點"""
12582,55071,"""開車""","""khui-tshia""","""開車"""
12583,55072,"""三年一閏，好歹照輪。""","""Sann nî tsi̍t jūn, hó-pháinn tsiàu lûn.""","""農曆大約三年閏年一次，引申為風水輪流轉。"""
12584,55073,"""我最近較閒。""","""Guá tsuè-kīn khah îng.""","""我最近比較有空。"""
12584,55074,"""食飽傷閒""","""tsia̍h-pá siunn îng""","""吃飽太閒沒事幹"""
12585,55075,"""食閒飯""","""tsia̍h-îng-pn̄g""","""吃閒飯"""
12586,55076,"""朋友之間愛重義氣。""","""Pîng-iú tsi-kan ài tiōng gī-khì.""","""朋友之間要重義氣。"""
12587,55077,"""人間""","""jîn-kan""","""人間"""
12587,55078,"""陽間""","""iông-kan""","""人世"""
12587,55079,"""世間""","""sè-kan""","""世間"""
12588,55080,"""兩年間伊攏全勤。""","""Nn̄g nî kan i lóng tsuân-khîn.""","""兩年間他從不缺席。"""
12589,55081,"""食飯間""","""tsia̍h-pn̄g-king""","""飯廳"""
12589,55082,"""洗身軀間""","""sé-sin-khu-king""","""浴室"""
12590,55083,"""兩間房間""","""nn̄g king pâng-king""","""兩間房間"""
12591,55084,"""陰陽兩極""","""im-iông lióng ki̍k""","""陰陽兩極"""
12592,55085,"""排隊""","""pâi-tuī""","""排隊"""
12592,55086,"""車隊""","""tshia-tuī""","""車隊"""
12593,55087,"""一隊人馬""","""tsi̍t tuī jîn-má""","""一隊人馬"""
12594,55088,"""樂隊""","""ga̍k-tuī""","""樂隊"""
12594,55089,"""消防隊""","""siau-hông-tuī""","""消防隊"""
12597,55090,"""頭家欲揣人開刀，你愛較細膩咧。""","""Thâu-ke beh tshuē lâng khui-to, lí ài khah sè-jī--leh.""","""老闆要找人開刀，你要小心一點。"""
12598,55091,"""會得開刀，袂得入鞘。""","""Ē-tit khui-to, bē-tit ji̍p siù.""","""會拔刀，不會入鞘。比喻引起了事端卻無法善後。"""
12599,55092,"""伊逐工食飽睏，睏飽食，真正是一个閒人。""","""I ta̍k-kang tsia̍h-pá khùn, khùn-pá tsia̍h, tsin-tsiànn sī tsi̍t ê îng-lâng.""","""他整天吃飽睡，睡飽吃，真的是一個閒人。"""
12600,55093,"""阮的代誌，毋免你這个閒人來管。""","""Guán ê tāi-tsì, m̄-bián lí tsit ê îng-lâng lâi kuán.""","""我們的事情，不用你這個閒雜人來管。"""
12601,55094,"""開口借錢""","""khai-kháu tsioh tsînn""","""開口借錢"""
12602,55095,"""你若有閒工，就來共我鬥相共。""","""Lí nā ū îng-kang, tō lâi kā guá tàu-sann-kāng.""","""你如果有閒工夫，就來幫我的忙。"""
12604,55096,"""秤豬公著愛用量仔。""","""Tshìn ti-kong tio̍h-ài iōng niū-á.""","""秤豬公得要用大秤。"""
12606,55097,"""鈕鈕仔""","""liú liú-á""","""扣鈕扣"""
12609,55098,"""無愛挃的物件暫時囥佇間仔。""","""Bô ài ti̍h ê mi̍h-kiānn tsiām-sî khǹg tī king-á.""","""不要的東西暫時放在小屋子。"""
12611,55099,"""伊退休了後規日閒仙仙，定定四界去遊山玩水。""","""I thè-hiu liáu-āu kui ji̍t îng-sian-sian, tiānn-tiānn sì-kè khì iû-san-uán-suí.""","""他退休後整天閒著沒事幹，經常到處去遊山玩水。"""
12613,55100,"""你莫佇人的尻川後，講人的閒仔話。""","""Lí mài tī lâng ê kha-tshng-āu, kóng lâng ê îng-á-uē.""","""你別在別人的背後，說人家的閒話。"""
12614,55101,"""彼間新的賣場當時欲開市？""","""Hit king sin ê bē-tiûnn tang-sî beh khui-tshī?""","""那家新的賣場何時會開始營業？"""
12617,55102,"""伊逐月日攏提一寡仔錢予𪜶老爸開用。""","""I ta̍k gue̍h-ji̍t lóng the̍h tsi̍t-kuá-á tsînn hōo in lāu-pē khai-īng.""","""他每個月都拿一點錢給他老爸花用。"""
12619,55103,"""開車愛專心。""","""Khui-tshia ài tsuan-sim.""","""開車要專心。"""
12620,55104,"""較緊咧啦！欲開車矣。""","""Khah kín--leh--lah! Beh khui-tshia--ah.""","""快一點啦！要開車了。"""
12622,55105,"""你量其約報一个價予我。""","""Lí liōng-kî-iok pò tsi̍t ê kè hōo--guá.""","""你報一個大概的價格給我。"""
12623,55106,"""這件代誌就予你去共伊開拆一下。""","""Tsit kiānn tāi-tsì tō hōo lí khì kā i khui-thiah--tsi̍t-ē.""","""這件事就由你去跟他解釋說明一下。"""
12626,55107,"""好好的代誌予你舞甲開花去。""","""Hó-hó ê tāi-tsì hōo lí bú kah khui-hue--khì.""","""好好的一件事被你搞砸了。"""
12632,55108,"""阮阿兄娶某的時陣，阮兜是家己開桌請人。""","""Guán a-hiann tshuā-bóo ê sî-tsūn, guán tau sī ka-kī khui-toh tshiánn--lâng.""","""我哥哥娶老婆的時候，我們家是自個兒擺桌設宴請客人。"""
12633,55109,"""明仔暗七點欲開桌，你毋通傷晏到。""","""Bîn-á-àm tshit tiám beh khui-toh, lí m̄-thang siunn uànn kàu.""","""明晚七點宴席開始，你不要太晚到。"""
12634,55110,"""這道理較深，你就勻勻仔共伊開破。""","""Tse tō-lí khah tshim, lí tō ûn-ûn-á kā i khui-phuà.""","""這道理比較難，你就慢慢開導他。"""
12635,55111,"""阮的祖先是三百外年前來臺灣開基的。""","""Guán ê tsóo-sian sī sann-pah-guā nî tsîng lâi Tâi-uân khai-ki--ê.""","""我們的祖先是三百多年前來臺灣開基的。"""
12635,55112,"""伊想欲家己開基創業。""","""I siūnn-beh ka-kī khai-ki tshòng-gia̍p.""","""他想要自己開基創業。"""
12638,55113,"""伊都開喙咧講矣，咱就照伊的意思去做好矣。""","""I to khui-tshuì leh kóng--ah, lán tō tsiàu i ê ì-sù khì tsò hó--ah.""","""他都開口說了，我們就照他的意思去做好了。"""
12639,55114,"""伊開喙五萬箍，我嫌傷貴無共伊買。""","""I khui-tshuì gōo-bān khoo, guá hiâm siunn kuì bô kā i bé.""","""他開價五萬元，我嫌太貴沒有跟他買。"""
12643,55115,"""你去共門開開。""","""Lí khì kā mn̂g khui--khui.""","""你去將門打開。"""
12644,55116,"""喙開開""","""tshuì khui-khui""","""張著嘴巴"""
12650,55117,"""你是家己開業抑是予人倩？""","""Lí sī ka-kī khai-gia̍p ia̍h-sī hōo lâng tshiànn?""","""你是自己開業還是受僱於別人？"""
12652,55118,"""我趕路趕甲強欲酥腰去矣。""","""Guá kuánn-lōo kuánn kah kiōng-beh soo-io--khì--ah.""","""趕路趕到腰快散了。"""
12657,55119,"""這間百貨公司十點欲開幕。""","""Tsit king pah-huè kong-si tsa̍p tiám beh khai-bōo.""","""這家百貨公司十點要開幕。"""
12661,55120,"""你這個月的開銷有較濟。""","""Lí tsit kò gue̍h ê khai-siau ū khah tsē.""","""你這個月的開銷比較多。"""
12665,55121,"""開錢若開水。""","""Khai-tsînn ná khai tsuí.""","""揮金如土。"""
12667,55122,"""伊本來食菜，最近決定欲開臊。""","""I pún-lâi tsia̍h-tshài, tsuè-kīn kuat-tīng beh khui-tsho.""","""他原本吃素，最近決定要開葷。"""
12668,55123,"""嬰仔四月日開臊。""","""Enn-á sì gue̍h-ji̍t khui-tsho.""","""嬰兒四個月開葷。"""
12670,55124,"""閒閒咧開講""","""îng-îng teh khai-káng""","""閒來無事在聊天"""
12671,55125,"""逐禮拜五暗時七點，伊準時佇遮開講。""","""Ta̍k lé-pài-gōo àm-sî tshit tiám, i tsún-sî tī tsia khai-káng.""","""每週五晚上七點，他準時在這裡演講。"""
12672,55126,"""這个所在誠開闊。""","""Tsit ê sóo-tsāi tsiânn khui-khuah.""","""這個地方很寬闊。"""
12673,55127,"""心肝開闊""","""sim-kuann khui-khuah""","""心胸開闊有度量"""
12677,55128,"""雙雁影""","""siang gān iánn""","""歌曲名"""
12678,55129,"""鴨雄""","""ah-hîng""","""小公鴨"""
12678,55130,"""牛雄""","""gû-hîng""","""小公牛"""
12679,55131,"""雞卵愛有雄提去孵才孵會出來。""","""Ke-nn̄g ài ū-hîng the̍h-khì pū tsiah pū ē tshut--lâi.""","""有受精的雞蛋拿去孵才孵得出來。"""
12680,55132,"""雄性""","""hiông-sìng""","""雄性"""
12681,55133,"""你的心肝哪會遮雄？""","""Lí ê sim-kuann ná ē tsiah hiông?""","""你的心怎麼會這麼狠？"""
12682,55134,"""莫食遐雄，對胃無好。""","""Mài tsia̍h hiah hiông, tuì uī bô hó.""","""不要吃得那麼猛，對胃不好。"""
12683,55135,"""欲開始表演矣，逐家攏集倚過來。""","""Beh khai-sí piáu-ián--ah, ta̍k-ke lóng tsi̍p-uá--kuè-lâi.""","""要開始表演了，大家都聚集過來。"""
12684,55136,"""第五集""","""tē-gōo tsi̍p""","""第五集"""
12685,55137,"""天頂攏無雲。""","""Thinn-tíng lóng bô hûn.""","""天空一點雲都沒有。"""
12685,55138,"""烏雲""","""oo-hûn""","""烏雲"""
12686,55139,"""這塊肉真韌。""","""Tsit tè bah tsin jūn.""","""這塊肉很有韌性。"""
12687,55140,"""一項代誌""","""tsi̍t hāng tāi-tsì""","""一件事情"""
12688,55141,"""順人的意""","""sūn lâng ê ì""","""順人心意"""
12689,55142,"""你順這條路直直去，就會看著車站矣。""","""Lí sūn tsit tiâu lōo ti̍t-ti̍t khì, tō ē khuànn-tio̍h tshia-tsām--ah.""","""你順著這條路直直走，就可以看到車站了。"""
12690,55143,"""伊開車開甲足順的。""","""I khui-tshia khui kah tsiok sūn--ê.""","""他開車開得很順。"""
12690,55144,"""順行""","""sūn-kiânn""","""慢走。送別時的客套話。"""
12691,55145,"""食甲會飫""","""tsia̍h kah ē uì""","""吃到會怕"""
12691,55146,"""飫飫""","""uì-uì""","""覺得有點膩"""
12692,55147,"""白飯""","""pe̍h-pn̄g""","""白米飯"""
12692,55148,"""食飯""","""tsia̍h-pn̄g""","""吃飯"""
12693,55149,"""飲料""","""ím-liāu""","""飲料"""
12693,55150,"""飲食""","""ím-si̍t""","""飲食"""
12695,55151,"""這粒檨仔黃矣，會使食矣。""","""Tsit lia̍p suāinn-á n̂g--ah, ē-sái tsia̍h--ah.""","""這顆芒果變黃了，可以吃了。"""
